02/02/2012,401.61
03/02/2012,401.74
06/02/2012,399.73
07/02/2012,401.08
08/02/2012,409.53
09/02/2012,411.39
10/02/2012,405.02
13/02/2012,395.54
14/02/2012,400.26
15/02/2012,397.41
16/02/2012,396.51
17/02/2012,403.3
20/02/2012,413.98
21/02/2012,410.91
22/02/2012,418.41
23/02/2012,423.89
24/02/2012,423.43
27/02/2012,428.41
28/02/2012,422.22
29/02/2012,423.64
01/03/2012,427.95
02/03/2012,439.6
05/03/2012,457.21
06/03/2012,445
07/03/2012,444.02
08/03/2012,431.66
09/03/2012,432.11
12/03/2012,428.02
13/03/2012,429.39
14/03/2012,433.86
15/03/2012,441.85
16/03/2012,438.52
19/03/2012,438.07
20/03/2012,440.29
21/03/2012,445.77
22/03/2012,445.67
23/03/2012,454.1
26/03/2012,459.26
27/03/2012,445.92
28/03/2012,446.32
29/03/2012,439.63
30/03/2012,441.03
03/04/2012,445.77
04/04/2012,439.77
05/04/2012,444.93
06/04/2012,447.44
09/04/2012,450.73
10/04/2012,450.85
11/04/2012,458.74
12/04/2012,465.26
13/04/2012,462.52
16/04/2012,468.26
17/04/2012,472.84
18/04/2012,472.16
19/04/2012,467.08
20/04/2012,465.72
23/04/2012,465.17
24/04/2012,465.65
25/04/2012,472.87
26/04/2012,470.21
27/04/2012,473.77
02/05/2012,472.46
03/05/2012,468.8
04/05/2012,476.32
07/05/2012,486.31
08/05/2012,488.07
09/05/2012,487.62
10/05/2012,486.07
11/05/2012,480.1
14/05/2012,469.69
15/05/2012,455.65
16/05/2012,449.91
17/05/2012,442.58
18/05/2012,434.95
21/05/2012,448.02
22/05/2012,447.94
23/05/2012,436.75
24/05/2012,426.92
25/05/2012,437.38
28/05/2012,435.48
29/05/2012,431.44
30/05/2012,435.34
31/05/2012,429.2
01/06/2012,428.8
04/06/2012,416.65
05/06/2012,421.02
06/06/2012,426.39
07/06/2012,434.41
08/06/2012,432.9
11/06/2012,432.5
12/06/2012,428.16
13/06/2012,427.61
14/06/2012,425.28
15/06/2012,433.09
18/06/2012,435.59
19/06/2012,431.08
20/06/2012,432.89
21/06/2012,431.14
22/06/2012,427.17
25/06/2012,424.12
26/06/2012,419.19
27/06/2012,418.04
28/06/2012,418.16
29/06/2012,422.37
02/07/2012,419.3
03/07/2012,413.09
04/07/2012,410.73
05/07/2012,413.83
06/07/2012,415.44
09/07/2012,408.12
10/07/2012,405.39
11/07/2012,407.28
12/07/2012,408.72
13/07/2012,416.98
16/07/2012,413.98
17/07/2012,417.55
18/07/2012,418.83
19/07/2012,428.38
20/07/2012,424.47
23/07/2012,421.99
24/07/2012,415.63
25/07/2012,412.91
26/07/2012,414.8
27/07/2012,413.16
30/07/2012,415
31/07/2012,414.48
01/08/2012,412.55
02/08/2012,416.1
03/08/2012,418.21
06/08/2012,423.16
07/08/2012,422.5
08/08/2012,423.57
09/08/2012,426.98
10/08/2012,425.56
13/08/2012,426.17
14/08/2012,429.47
15/08/2012,430.77
16/08/2012,430.83
17/08/2012,433.45
20/08/2012,437.28
21/08/2012,416.84
22/08/2012,410.23
23/08/2012,392.82
24/08/2012,399.72
27/08/2012,386.19
28/08/2012,385.78
29/08/2012,393.06
30/08/2012,397.25
31/08/2012,396.02
04/09/2012,402.08
05/09/2012,398.92
06/09/2012,393.41
07/09/2012,397.51
10/09/2012,388.88
11/09/2012,386.62
12/09/2012,388.35
13/09/2012,391.36
14/09/2012,398.87
17/09/2012,401.75
18/09/2012,394.51
19/09/2012,394.55
20/09/2012,389.28
21/09/2012,395.48
24/09/2012,390.37
25/09/2012,391.77
26/09/2012,395.12
27/09/2012,393.34
28/09/2012,392.57
01/10/2012,386.55
02/10/2012,384.32
03/10/2012,385.37
04/10/2012,384.51
05/10/2012,388.16
08/10/2012,393.45
09/10/2012,393.67
10/10/2012,394.66
11/10/2012,394.19
12/10/2012,392.54
15/10/2012,391.56
16/10/2012,399.22
17/10/2012,397.02
18/10/2012,398.51
19/10/2012,398.23
22/10/2012,397
23/10/2012,397.71
24/10/2012,395.45
25/10/2012,389.92
26/10/2012,391.7
29/10/2012,391.36
30/10/2012,389.86
31/10/2012,388.42
01/11/2012,387.95
02/11/2012,375.26
05/11/2012,377.27
06/11/2012,376.95
07/11/2012,380.9
08/11/2012,385.6
09/11/2012,386.71
12/11/2012,388.62
13/11/2012,385.22
14/11/2012,387.71
15/11/2012,386.91
16/11/2012,385.71
19/11/2012,383.32
20/11/2012,385.1
21/11/2012,383.87
22/11/2012,383.22
23/11/2012,381.71
26/11/2012,377.9
27/11/2012,376.89
28/11/2012,375.79
29/11/2012,378.2
30/11/2012,377.82
03/12/2012,379.27
04/12/2012,382.1
05/12/2012,385.69
06/12/2012,385.69
07/12/2012,383.8
10/12/2012,386.69
11/12/2012,389.37
12/12/2012,391.08
13/12/2012,391.19
14/12/2012,392.21
17/12/2012,393.63
18/12/2012,393.39
19/12/2012,398.59
20/12/2012,399.68
21/12/2012,396.78
24/12/2012,399.71
25/12/2012,401.34
26/12/2012,406.1
27/12/2012,409.97
28/12/2012,413.73
02/01/2013,418.35
03/01/2013,419.27
04/01/2013,426.06
07/01/2013,434.19
08/01/2013,447.16
09/01/2013,448.77
10/01/2013,460.12
11/01/2013,462.69
14/01/2013,458.97
15/01/2013,461.42
16/01/2013,465.25
17/01/2013,456.76
18/01/2013,454.16
21/01/2013,447.79
22/01/2013,442.85
23/01/2013,443.37
24/01/2013,452.4
25/01/2013,468.09
28/01/2013,479.6
29/01/2013,484.01
30/01/2013,487.6
31/01/2013,479.79
01/02/2013,483.42
04/02/2013,482.38
05/02/2013,477.36
06/02/2013,488.36
07/02/2013,490.62
08/02/2013,494.03
18/02/2013,493.95
19/02/2013,490.78
20/02/2013,494.83
21/02/2013,476.73
22/02/2013,477.69
25/02/2013,483.69
26/02/2013,465.05
27/02/2013,465.72
28/02/2013,474.56
01/03/2013,477.15
04/03/2013,468.74
05/03/2013,462.12
06/03/2013,471.09
07/03/2013,466.63
08/03/2013,470.68
11/03/2013,476.5
12/03/2013,475.34
13/03/2013,473.18
14/03/2013,474.6
15/03/2013,481.35
18/03/2013,479.13
19/03/2013,480.48
20/03/2013,487.04
21/03/2013,491.79
22/03/2013,489.99
25/03/2013,493.57
26/03/2013,489.46
27/03/2013,491.26
28/03/2013,490.67
29/03/2013,491.04
01/04/2013,505.81
02/04/2013,509.43
03/04/2013,505.93
04/04/2013,497.35
05/04/2013,502.58
08/04/2013,506.66
09/04/2013,510.49
10/04/2013,496.5
11/04/2013,504.07
12/04/2013,494.27
15/04/2013,480.02
16/04/2013,478.07
17/04/2013,483.99
18/04/2013,473.21
22/04/2013,468.43
23/04/2013,473.69
24/04/2013,472.89
25/04/2013,476.59
26/04/2013,474.51
02/05/2013,473.02
03/05/2013,475.24
06/05/2013,488.32
07/05/2013,485.58
08/05/2013,485.07
09/05/2013,486.22
10/05/2013,486.1
13/05/2013,488.93
14/05/2013,483.85
15/05/2013,485.97
16/05/2013,490.34
17/05/2013,487.6
20/05/2013,492.27
21/05/2013,500.18
22/05/2013,502.23
23/05/2013,498.22
24/05/2013,500.24
27/05/2013,512.41
28/05/2013,516.33
29/05/2013,515.09
30/05/2013,521.45
31/05/2013,518.39
03/06/2013,517.03
04/06/2013,510.69
05/06/2013,514.64
06/06/2013,520.9
07/06/2013,527.97
10/06/2013,524.56
11/06/2013,521.95
12/06/2013,518.24
13/06/2013,515.09
14/06/2013,509.03
17/06/2013,498.52
18/06/2013,498.88
19/06/2013,503.37
20/06/2013,499.51
21/06/2013,498.84
24/06/2013,489.74
25/06/2013,473.02
26/06/2013,473.53
27/06/2013,482.95
28/06/2013,481.13
01/07/2013,480.04
02/07/2013,489.84
03/07/2013,487.35
04/07/2013,487.22
05/07/2013,485.66
08/07/2013,482.77
09/07/2013,485.5
10/07/2013,484.43
11/07/2013,484.47
12/07/2013,493.99
15/07/2013,494.1
16/07/2013,496.22
17/07/2013,497.5
18/07/2013,496.84
19/07/2013,503.76
22/07/2013,506.16
23/07/2013,504.29
24/07/2013,494.18
25/07/2013,491.78
26/07/2013,493.93
29/07/2013,485.69
30/07/2013,488.54
31/07/2013,491.85
01/08/2013,492.43
02/08/2013,494.66
05/08/2013,493.66
06/08/2013,496.56
07/08/2013,500.1
08/08/2013,498.22
09/08/2013,500.62
12/08/2013,499.46
13/08/2013,497.73
14/08/2013,503.57
15/08/2013,508.22
16/08/2013,507.79
19/08/2013,511.02
20/08/2013,504.81
21/08/2013,502.7
22/08/2013,496.12
23/08/2013,486.82
26/08/2013,490.54
27/08/2013,485.57
28/08/2013,473.3
29/08/2013,468.55
30/08/2013,472.7
03/09/2013,472.17
04/09/2013,471.45
05/09/2013,477.57
06/09/2013,480.03
09/09/2013,470.16
10/09/2013,474.53
11/09/2013,476.4
12/09/2013,475.59
13/09/2013,476.42
16/09/2013,475.57
17/09/2013,477.73
18/09/2013,474.26
19/09/2013,476.09
20/09/2013,477.19
23/09/2013,479.09
24/09/2013,482.82
25/09/2013,486.22
26/09/2013,485.11
27/09/2013,486.61
30/09/2013,492.63
01/10/2013,492.24
02/10/2013,494.39
03/10/2013,492.3
04/10/2013,497.5
07/10/2013,500.47
08/10/2013,502.22
09/10/2013,500.67
10/10/2013,494.81
11/10/2013,494.53
14/10/2013,493.62
15/10/2013,495.72
16/10/2013,498.96
17/10/2013,499.59
18/10/2013,500.83
21/10/2013,501.57
22/10/2013,500.57
23/10/2013,504.05
24/10/2013,501.17
25/10/2013,500.75
28/10/2013,496.46
29/10/2013,497.08
30/10/2013,499.07
31/10/2013,497.41
01/11/2013,497.08
04/11/2013,497.07
05/11/2013,499.79
06/11/2013,502.52
07/11/2013,499.86
08/11/2013,498.61
11/11/2013,501.08
12/11/2013,497.65
13/11/2013,496.12
14/11/2013,497.85
15/11/2013,501.34
18/11/2013,506.48
19/11/2013,504.71
20/11/2013,505.52
21/11/2013,503.54
22/11/2013,505.64
25/11/2013,506.46
26/11/2013,509.16
27/11/2013,508.43
28/11/2013,507.71
29/11/2013,507.78
02/12/2013,508.53
