'Date', 'Value'
12/7/2010,499.93
9/7/2010,499.46
8/7/2010,498.55
7/7/2010,496.91
6/7/2010,500.82
5/7/2010,506.54
2/7/2010,503.65
1/7/2010,504.02
30/06/2010,507.14
29/06/2010,510.71
28/06/2010,507.28
25/06/2010,505.12
24/06/2010,511.67
23/06/2010,512.82
22/06/2010,512.63
21/06/2010,514.75
18/06/2010,511.18
17/06/2010,510.76
16/06/2010,510.72
15/06/2010,508.01
14/06/2010,508.32
11/6/2010,504.29
10/6/2010,500.51
9/6/2010,497.56
8/6/2010,497.19
7/6/2010,496.89
4/6/2010,510.37
3/6/2010,511.16
2/6/2010,510.74
1/6/2010,508.68
31/05/2010,507.44
28/05/2010,512.99
27/05/2010,497.16
26/05/2010,492.69
25/05/2010,486.25
24/05/2010,486.19
21/05/2010,483.69
20/05/2010,503.55
19/05/2010,494.90
18/05/2010,508.30
17/05/2010,511.27
14/05/2010,520.72
13/05/2010,518.93
12/5/2010,519.60
11/5/2010,534.36
10/5/2010,534.38
7/5/2010,542.03
6/5/2010,549.51
5/5/2010,548.01
4/5/2010,549.12
29/04/2010,542.37
28/04/2010,539.20
27/04/2010,535.72
26/04/2010,531.21
22/04/2010,529.31
21/04/2010,519.70
20/04/2010,515.20
19/04/2010,516.74
16/04/2010,522.03
15/04/2010,521.49
14/04/2010,516.21
13/04/2010,517.98
12/4/2010,519.93
9/4/2010,517.42
8/4/2010,515.93
7/4/2010,515.82
6/4/2010,515.33
5/4/2010,514.79
2/4/2010,510.48
1/4/2010,508.18
31/03/2010,499.24
30/03/2010,500.72
29/03/2010,505.67
26/03/2010,505.30
25/03/2010,503.39
24/03/2010,512.12
23/03/2010,506.53
22/03/2010,511.58
19/03/2010,515.99
18/03/2010,519.73
17/03/2010,510.85
16/03/2010,516.08
15/03/2010,531.86
12/3/2010,531.51
11/3/2010,524.64
10/3/2010,525.67
9/3/2010,527.27
8/3/2010,521.12
5/3/2010,513.39
4/3/2010,511.91
3/3/2010,507.32
2/3/2010,501.00
1/3/2010,503.01
26/02/2010,496.91
25/02/2010,494.99
24/02/2010,494.59
23/02/2010,496.29
22/02/2010,510.02
12/2/2010,507.00
11/2/2010,499.94
10/2/2010,490.91
9/2/2010,482.89
8/2/2010,491.20
5/2/2010,493.04
4/2/2010,503.83
3/2/2010,495.48
2/2/2010,487.93
1/2/2010,486.95
29/01/2010,481.96
28/01/2010,481.76
27/01/2010,486.41
26/01/2010,497.90
25/01/2010,480.91
22/01/2010,477.59
21/01/2010,478.42
20/01/2010,489.50
19/01/2010,495.51
18/01/2010,487.13
15/01/2010,505.42
14/01/2010,512.33
13/01/2010,508.61
12/1/2010,498.31
11/1/2010,515.06
8/1/2010,520.90
7/1/2010,533.34
6/1/2010,534.46
5/1/2010,532.53
4/1/2010,517.05
31/12/2009,494.77
30/12/2009,495.36
29/12/2009,484.45
28/12/2009,492.57
25/12/2009,495.08
24/12/2009,479.13
23/12/2009,470.75
22/12/2009,465.24
21/12/2009,460.99
18/12/2009,443.34
17/12/2009,434.87
16/12/2009,442.10
15/12/2009,459.44
14/12/2009,458.39
11/12/2009,444.16
10/12/2009,458.72
9/12/2009,470.63
8/12/2009,488.47
7/12/2009,498.61
4/12/2009,494.96
3/12/2009,494.80
2/12/2009,499.14
1/12/2009,514.92
30/11/2009,504.12
27/11/2009,490.62
26/11/2009,482.60
25/11/2009,503.41
24/11/2009,527.13
23/11/2009,537.29
20/11/2009,555.84
19/11/2009,560.05
18/11/2009,553.83
17/11/2009,547.08
16/11/2009,545.70
13/11/2009,548.21
12/11/2009,545.98
11/11/2009,537.59
10/11/2009,524.40
9/11/2009,534.09
6/11/2009,554.88
5/11/2009,555.54
4/11/2009,537.53
3/11/2009,539.65
2/11/2009,561.71
30/10/2009,587.12
29/10/2009,581.49
28/10/2009,599.86
27/10/2009,596.78
26/10/2009,609.34
23/10/2009,615.68
22/10/2009,624.10
21/10/2009,618.48
20/10/2009,616.58
19/10/2009,607.11
16/10/2009,609.54
15/10/2009,617.38
14/10/2009,605.65
13/10/2009,589.89
12/10/2009,594.30
9/10/2009,581.99
8/10/2009,571.84
7/10/2009,566.42
6/10/2009,552.03
5/10/2009,549.00
2/10/2009,549.73
1/10/2009,568.99
30/09/2009,580.90
29/09/2009,582.59
28/09/2009,582.02
25/09/2009,582.84
24/09/2009,574.78
23/09/2009,582.11
22/09/2009,582.85
21/09/2009,577.97
18/09/2009,571.01
17/09/2009,561.19
16/09/2009,556.98
15/09/2009,556.75
14/09/2009,556.59
11/9/2009,547.99
10/9/2009,540.19
9/9/2009,536.11
8/9/2009,537.81
7/9/2009,524.51
4/9/2009,528.49
3/9/2009,540.81
1/9/2009,547.69
31/08/2009,546.78
28/08/2009,536.53
27/08/2009,527.04
26/08/2009,525.95
25/08/2009,528.85
24/08/2009,528.20
21/08/2009,519.17
20/08/2009,513.90
19/08/2009,508.46
18/08/2009,499.69
17/08/2009,500.08
14/08/2009,506.99
13/08/2009,503.58
12/8/2009,497.16
11/8/2009,494.17
10/8/2009,491.20
7/8/2009,480.65
6/8/2009,481.44
5/8/2009,481.29
4/8/2009,476.59
3/8/2009,467.93
31/07/2009,466.76
30/07/2009,451.91
29/07/2009,458.04
28/07/2009,462.98
27/07/2009,469.71
24/07/2009,454.71
23/07/2009,434.20
22/07/2009,419.48
21/07/2009,416.43
20/07/2009,412.88
17/07/2009,428.67
16/07/2009,433.47
15/07/2009,427.05
14/07/2009,418.55
13/07/2009,426.67
10/7/2009,438.83
9/7/2009,446.40
8/7/2009,446.79
7/7/2009,447.63
6/7/2009,454.27
3/7/2009,435.44
2/7/2009,433.79
1/7/2009,430.00
30/06/2009,448.29
29/06/2009,460.42
26/06/2009,461.37
25/06/2009,453.76
24/06/2009,456.22
23/06/2009,438.55
22/06/2009,458.11
19/06/2009,475.22
18/06/2009,479.27
17/06/2009,472.47
16/06/2009,471.97
15/06/2009,493.52
12/6/2009,509.59
11/6/2009,511.27
10/6/2009,497.51
9/6/2009,512.46
8/6/2009,501.49
5/6/2009,478.72
4/6/2009,458.19
3/6/2009,444.79
2/6/2009,440.56
1/6/2009,426.43
29/05/2009,411.64
28/05/2009,415.45
27/05/2009,425.17
26/05/2009,425.03
25/05/2009,421.75
22/05/2009,404.58
21/05/2009,412.51
20/05/2009,410.38
19/05/2009,400.90
18/05/2009,390.85
15/05/2009,390.16
14/05/2009,376.75
13/05/2009,378.25
12/5/2009,381.97
11/5/2009,372.95
8/5/2009,366.22
7/5/2009,363.85
6/5/2009,350.14
5/5/2009,351.32
4/5/2009,336.64
29/04/2009,321.63
28/04/2009,315.71
27/04/2009,313.69
